memory_total,q,s1x,s1y,s1z,s2x,s2y,s2z,sxsid
0.053344287,2.078736302,0.241706831,-0.575727724,-0.44844447,0.63877405,-0.364594834,-0.246949743,1762
0.092846719,2.390506237,-0.267359295,0.263052098,0.644317584,0.62481816,-0.151933475,0.010144587,1763
0.014125258,3.703318186,0.223270643,-0.244014398,-0.579396011,0.463578988,0.310692349,-0.480699505,1764
0.046365211,2.949818632,0.119345494,-0.037501046,-0.218752109,-0.239244625,0.701048516,0.137734024,1765
0.047316514,2.533628783,-0.00185208,0.435466144,-0.388614839,-0.3073052,0.6344254,0.274128207,1766
0.037616961,2.677930641,-0.752965626,0.248316662,0.053840348,-0.340204981,0.386344994,-0.542765027,1767
0.039649534,3.486448756,-0.608063249,0.218097025,0.012750041,-0.035870332,0.077159492,0.554896349,1768
0.043401177,3.363537281,-0.072275869,0.053473793,-0.09291068,-0.314344328,0.686210212,0.101291967,1769
0.075124819,2.553004882,0.192006901,-0.550055225,0.501104182,0.084706032,-0.768494583,-0.159936392,1770
0.047096363,3.031714306,-0.072680131,-0.039361563,-0.085201667,0.189813492,-0.549808066,-0.343896065,1771
0.041239877,2.384045697,0.553725731,-0.169879038,-0.481206722,0.048612038,0.414025188,-0.27271857,1772
0.024019997,2.66267997,-0.10731255,-0.476434162,-0.584690955,0.275185421,-0.183643833,-0.494355818,1773
0.027037299,3.079203272,-0.438418674,-0.25609901,-0.410510342,-0.634814213,0.25789101,-0.048140616,1774
0.087029093,2.28560877,0.463028085,-0.378266601,0.512458324,0.024155746,-0.417179537,0.239130561,1775
0.068203602,2.686729476,-0.351182871,-0.465246292,0.472712713,-0.4540141,0.545972951,-0.015312987,1776
0.050835547,2.72194743,-0.633671699,0.400258759,0.245530874,0.036833527,0.237078246,0.481476648,1777
0.026066874,3.670270955,0.420233031,0.269114254,-0.25599109,0.183285532,-0.267041831,0.495631838,1778
0.037422221,3.176027986,-0.107135647,0.732280686,-0.215097485,-0.795386797,-0.008430295,0.076689026,1779
0.033684475,3.551126097,-0.253323677,0.382170873,-0.156772164,-0.028363267,0.012462594,0.22984955,1780
0.021333141,3.286875131,-0.338255528,0.005392985,-0.481046333,0.534286168,0.505882166,-0.280063962,1781
0.012579203,3.998621268,-0.183905594,0.608202568,-0.329530713,-0.040673746,-0.290805202,-0.556959586,1782
0.045671304,2.43697133,0.021700117,0.601237349,-0.512999368,-0.119095685,0.190260882,0.743944502,1783
0.059501717,3.985709617,0.421792991,-0.187719555,0.640375783,-0.242088483,0.453097869,0.258191945,1784
0.035084655,3.721047433,0.451813246,-0.487480901,0.048977954,0.01366016,0.649893216,0.218770131,1785
0.043745057,2.115614815,0.23007885,0.764644635,0.010197549,0.36156239,0.046744783,-0.618683541,1786
0.032999112,3.225588275,0.330554062,-0.609391713,0.271084435,0.203080413,-0.247278644,-0.677301037,1787
0.044357395,2.366258987,0.218524384,0.385865023,-0.512766301,-0.028884984,-0.579609164,0.352707771,1788
0.011765657,3.721955103,-0.342735856,0.29288296,-0.532314115,-0.473294127,-0.248477413,-0.047956956,1789
0.084545747,3.356384594,0.186245235,-0.074740296,0.755947249,0.465576198,0.498567572,-0.135881775,1790
0.060688895,2.562244229,0.482782066,-0.226221623,0.138155644,-0.618396517,0.337234881,0.039989786,1791
0.05448037,2.137420198,-0.114373181,-0.491047886,-0.295016228,-0.221680956,0.430676079,-0.61009544,1792
0.042277084,2.296776899,-0.232480782,-0.199269927,-0.584515353,0.470824986,-0.054967071,-0.473911071,1793
0.047565509,2.941316758,-0.545703018,0.303105779,0.105648337,-0.277014163,0.01119833,0.600364812,1794
0.038580334,3.329116373,-0.361448838,0.586118937,-0.011869291,0.151100256,-0.041609753,-0.07104194,1795
0.038893379,3.534190177,-0.443031574,-0.419134175,0.261354612,-0.322902437,-0.36295193,0.168925314,1796
0.033121044,3.100991785,0.673590661,-0.079370974,-0.28205231,-0.524751341,-0.513886761,0.181117204,1797
0.035701622,3.903013243,-0.454888422,0.068929726,0.306933104,0.276451747,-0.092965628,-0.695820736,1798
0.068374989,3.531075812,-0.434687478,0.150447238,0.650655606,0.619499896,0.20070363,0.398372519,1799
0.098480458,2.012832404,0.292247561,-0.001004392,0.712439712,-0.58229954,-0.059623138,-0.376418184,1800
0.015972619,3.553501662,0.396805685,0.004300712,-0.474656661,-0.631313908,-0.033151481,-0.27041905,1801
0.043040365,2.634572655,0.044697794,-0.61439688,-0.323139606,-0.504574509,-0.11918199,-0.182324747,1802
0.063588265,3.106989924,-0.388657316,0.461808908,0.46273294,0.464080482,0.178597446,0.558824112,1803
0.066073543,2.777554336,-0.43618698,0.345678455,0.478249289,0.742682789,0.124284614,0.094201711,1804
0.059963086,3.415159051,0.110256915,0.128986853,0.454186533,-0.681802573,0.169986798,0.120137536,1805
0.034474339,3.469382877,-0.159835745,-0.59552949,0.15157377,-0.164471879,-0.168038709,-0.489185018,1806
0.053857259,2.352552469,0.019747526,0.243543091,-0.279221007,-0.284273599,-0.371323473,-0.247300833,1807
0.066482743,2.484777425,-0.400667089,0.132669657,0.249647551,0.05199363,-0.152976876,0.092872647,1808
0.03946884,2.383732725,0.098913724,-0.782796723,0.116905395,0.062819706,-0.689749461,-0.348792484,1809
0.055424279,2.603434902,0.01035039,0.001868412,0.014767992,0.049232531,0.349818984,-0.694198852,1810
0.039253728,2.623970464,0.596102,0.056822924,-0.523313199,0.590763889,0.150611649,0.439535375,1811
0.088589738,2.983558516,-0.327994881,0.293048506,0.632031206,0.085977469,-0.096372864,0.634061595,1812
0.04322066,2.342715877,0.368825411,0.588174265,-0.363655611,0.060861795,-0.294505215,-0.727951257,1813
0.04605262,2.538170993,0.431264202,-0.492604322,-0.421539327,0.533630928,0.302231588,0.448853021,1814
0.043633242,3.261455601,-0.478475449,-0.342496122,0.245020106,0.297336874,0.634650259,0.32373602,1815
0.072118131,3.522207392,0.010256439,0.340678407,0.711783755,-0.312733283,-0.413956257,-0.490079995,1816
0.055951279,2.433587322,-0.061332024,0.52511734,0.200407641,0.421848207,0.61254541,0.201421782,1817
0.011869275,3.427180276,-0.107347837,-0.542296435,-0.539399974,-0.144176137,-0.313373621,0.382415032,1818
0.040179344,2.69762531,-0.068736551,-0.061165366,-0.652154713,0.697987801,-0.214213646,-0.06275623,1819
0.058175713,2.855796448,-0.426416455,0.16421859,0.308377114,0.432045572,-0.330731173,0.061777038,1820
0.042971225,3.001851398,0.61723448,0.299520351,0.153046828,0.098612166,0.376124711,0.43715644,1821
0.061273339,2.303003483,-0.438570086,0.576277294,0.115700673,0.37510521,0.001907704,0.681770662,1822
0.055075465,2.937013208,0.060727806,0.288535941,0.01811286,0.050317517,-0.107838569,0.64906932,1823
0.043675684,2.89255128,-0.77547077,0.191650824,0.017328736,0.625759616,-0.334460236,0.218591078,1824
0.07313462,2.37525753,0.58633906,-0.087637275,0.485003565,0.376510557,-0.008167417,-0.651941044,1825
0.040634446,3.147143147,-0.640793129,0.312414113,0.159810002,0.40101972,-0.202125927,0.643554401,1826
0.035482303,2.949087409,0.336055081,0.706246396,0.073245442,-0.612681488,0.159140555,-0.302943923,1827
0.080866518,3.441867641,-0.282469915,-0.103598865,0.704454728,-0.576695442,0.5064717,0.134780526,1828
0.014032249,3.715569242,0.583228592,-0.187402929,-0.381582752,-0.450757356,-0.428680206,-0.302984878,1829
0.075097455,2.623769558,-0.160214221,0.022853607,0.374559133,0.615672702,0.389553439,0.167964064,1830
0.034401163,2.847096136,0.030834176,0.158109206,-0.781489888,0.21746377,-0.46391204,0.508063733,1831
0.043971307,3.84707453,0.190003479,-0.455960223,0.455420677,-0.235730471,0.630504071,0.404971572,1832
0.053720796,2.033096594,-0.364971509,-0.201789869,-0.502300102,-0.604611557,-0.451102028,-0.242785163,1833
0.048156887,3.715770301,-0.29401275,0.360917568,0.523191607,0.539369133,-0.4830767,-0.012853762,1834
0.050727646,2.868173767,0.186796221,0.164257704,-0.192299773,0.30509256,-0.084171511,0.731049229,1835
0.03720721,2.490642127,0.137200081,0.146780856,-0.704770305,0.491428831,-0.201911934,-0.184190624,1836
0.038778694,3.17021706,-0.3287551,-0.513505397,0.246135792,0.041410065,0.213571488,-0.752425613,1837
0.048492123,3.438840604,-0.106173993,0.521117003,0.441813886,-0.574295342,0.478217393,-0.200888216,1838
0.050198825,3.759604166,-0.204789631,0.364233507,0.490279549,-0.499240543,0.316067715,-0.335093985,1839
0.040973211,2.921100752,-0.323603238,0.661669078,0.126267307,0.404745769,-0.234955767,-0.195719748,1840
0.108092345,2.217512983,0.190106723,-0.240510321,0.579448523,-0.017139293,0.454844963,0.495323386,1841
0.076767515,2.246262661,0.111278938,-0.407821895,0.554203982,-0.146352322,0.051989014,-0.625567899,1842
0.017089713,3.146825063,0.383236025,-0.057991473,-0.566588396,0.027375295,-0.533294426,-0.57615431,1843
0.035426988,3.649250374,-0.59751995,0.116629567,-0.076707548,-0.516220095,-0.472523871,-0.310517021,1844
0.085003982,2.879866714,0.137608741,0.407554064,0.635659459,-0.036254082,-0.023998192,0.18581177,1845
0.115761783,2.01608666,-0.119940729,0.143948774,0.700934058,0.460880735,-0.594367931,0.163442229,1846
0.05283957,3.222510186,0.601023806,0.098941785,0.503199964,-0.17957766,0.600189642,-0.196313928,1847
0.0143388,3.83267336,0.15586931,0.337466382,-0.441481429,0.386361161,-0.521847293,0.340229225,1848
0.080111202,2.695512924,0.487998511,0.049255607,0.580656306,-0.485487794,0.26851071,0.260579865,1849
0.012674136,3.6832612,0.134590375,0.5110478,-0.450572752,-0.376669918,-0.599523373,0.229759213,1850
0.064746917,3.550624512,0.003450242,-0.134354534,0.610097626,-0.182693819,0.470020593,-0.559380918,1851
0.055984415,3.03433385,0.066412324,-0.537423922,0.428001787,-0.490504068,-0.56603866,-0.17578917,1852
0.043124749,2.686376235,-0.192584497,-0.694373855,-0.210189145,-0.402631007,-0.439021506,-0.488081241,1853
0.028912198,3.645995698,-0.384792809,-0.557354866,-0.209341121,-0.74316436,0.133005948,0.03495709,1854
0.017330644,3.969439812,0.176635722,-0.603162377,-0.286669163,0.082030356,0.426891055,0.460999827,1855
0.034179608,2.778416495,-0.439073196,0.364705213,-0.436886939,-0.272217339,-0.184695512,-0.044996457,1856
0.035172508,2.48185505,-0.303137096,-0.151084585,-0.562264994,0.008452868,-0.444232989,-0.531399399,1857
0.027224111,2.91123379,0.1217223,-0.372016045,-0.606988168,0.05458933,0.081937813,0.710869751,1858
0.0395555,3.055259436,0.763291112,-0.066987765,0.222599502,0.03458944,-0.253913573,-0.014666795,1859
0.06705294,3.417463162,0.295709659,-0.221680332,0.653459622,-0.673040404,0.216486661,-0.34422663,1860
0.055591372,3.605419703,0.336416073,0.262420009,0.582212698,0.022562171,-0.289638973,-0.632465777,1861
0.039094346,3.51558551,0.134177888,-0.501589315,0.08496131,0.424900884,-0.534885683,-0.086056337,1862
0.009271924,3.625716966,-0.182941436,-0.529453453,-0.567592956,0.242655014,0.415901046,0.410143645,1863
0.0498969,2.411156318,-0.346011891,-0.390350378,-0.285779276,-0.316676531,0.009277287,-0.237655662,1864
0.061727507,2.285512906,0.022670252,-0.360434497,-0.128257236,-0.583419874,-0.159741955,0.445208609,1865
0.062233294,3.786430628,0.070010128,0.191206874,0.521073913,-0.177818758,0.497252261,0.544766369,1866
0.040112053,3.463180824,0.003608725,0.173263845,-0.105766868,-0.05392017,0.283675957,-0.198519463,1867
0.076484267,2.082000169,-0.260173993,-0.368478852,0.342541051,0.095327662,0.746157714,-0.084933619,1868
0.052376394,2.474095574,-0.211636707,0.172947095,-0.39234202,-0.330288647,0.41067596,0.595966298,1869
0.055173948,2.31042588,-0.365521958,-0.058194956,-0.325717211,0.358512368,0.307685101,0.179966085,1870
0.012769502,3.623434651,-0.333241752,0.301653355,-0.58329535,0.053298056,-0.215596736,0.602726512,1871
0.0326203,3.891062404,0.531058528,-0.423082215,-0.10579786,0.334308098,0.453542926,0.493282043,1872
0.048381673,2.617108529,-0.49975096,-0.427691267,0.199801602,-0.370737638,-0.191362324,0.061670754,1873
0.087134032,2.06509591,-0.185612408,-0.55581726,0.531827651,0.451203716,-0.357813341,-0.460153953,1874
0.050755182,2.39563538,0.704003507,0.021719874,0.16690885,0.084210043,0.474543163,-0.412705625,1875
0.03551179,3.682424556,-0.503640938,0.002257289,-0.036931269,-0.253326738,0.578167992,-0.243905083,1876
0.102289958,2.120063199,-0.419733369,0.23347489,0.617281084,-0.049055097,-0.444788337,-0.034066071,1877
0.009829001,3.538634842,0.496861088,0.172264143,-0.59515533,-0.016372053,-0.607258567,0.482018148,1878
0.035427804,3.176877858,-0.520983127,-0.180357883,-0.237996057,-0.413852722,-0.306194716,-0.430619046,1879
0.058467983,2.193553402,0.420971539,-0.483337331,-0.215349136,0.407587645,0.141994953,0.457626301,1880
0.030541066,2.698021075,0.081862361,-0.633988097,-0.460783923,-0.334440335,-0.182135042,-0.380361775,1881
0.033640305,3.398116842,0.501419966,0.571645434,-0.021132822,0.136393717,-0.30425501,-0.459342676,1882
0.036146896,3.532041618,0.714860638,-0.249161481,-0.01183809,-0.597723757,-0.153771202,0.48156078,1883
0.053974654,2.430881309,-0.296437864,-0.023544857,-0.383776245,-0.327855281,-0.164740378,0.646764779,1884
0.01784245,3.937510951,0.629215058,-0.326962598,-0.318458641,-0.330978795,-0.461566544,0.08362918,1885
0.069052758,2.240156322,-0.181762498,-0.453929669,0.289686734,-0.279248448,-0.6880366,-0.074625716,1886
0.078136913,3.059025701,-0.312205306,-0.274405931,0.682612616,0.298055586,0.433312723,-0.498073485,1887
0.054466204,2.081199123,0.297544286,0.486942843,-0.516100948,0.442352511,0.420324776,0.270456989,1888
0.053138056,2.126236537,-0.069340066,-0.631957184,-0.450113173,0.47028358,0.379413834,0.099533767,1889
0.04036273,3.990435041,0.337920797,-0.218483991,0.365868246,-0.078794769,-0.424646124,-0.288340511,1890
0.067034619,2.105646517,-0.589796384,0.223981921,-0.102589616,0.156820706,-0.579666857,0.453613778,1891
0.036747377,3.513790248,0.570608856,-0.022323956,-0.154611165,0.568038334,0.420218454,0.258478696,1892
0.084865368,2.622324395,0.463679078,0.271306099,0.56673208,-0.463452061,0.035635218,0.640028453,1893
0.062803126,2.98519765,-0.096759017,-0.616410318,0.486173836,0.10635972,-0.235732225,0.028819066,1894
0.077823434,2.17513548,-0.020077893,0.695734388,0.309753003,-0.306510828,-0.155548338,0.460481985,1895
0.102954165,2.515345019,0.207879615,-0.233790663,0.73046899,0.53599607,-0.432292799,-0.220562474,1896
0.046207728,2.203423447,0.230485351,0.35279877,-0.447758639,-0.173373783,0.2894129,-0.719017049,1897
0.021411456,3.127914274,0.247947895,-0.583869147,-0.380504552,-0.490599365,0.048995507,-0.607336928,1898
0.041963178,2.6109982,-0.442030202,0.377275951,-0.461880363,0.151198451,-0.194924037,0.707957986,1899
0.023134591,3.635525033,0.036358679,-0.15193432,-0.687683965,-0.097620556,-0.452749797,0.581755151,1900
0.075995177,2.564439839,-0.322773854,0.4902081,0.513434217,-0.069275602,0.001196223,0.003140327,1901
0.041355141,3.773359378,0.607291265,-0.038450894,0.404005412,0.014296126,0.028798093,0.556771073,1902
0.05457376,2.983485925,-0.380375712,0.338889207,0.364638136,-0.294692053,0.582328709,0.004562472,1903
0.023068017,3.940389706,0.264958025,-0.313788472,-0.213493664,-0.665535785,0.062131613,0.43302146,1904
0.029383425,3.435614379,0.048932312,0.140372857,-0.529538015,0.161512143,-0.378595868,-0.050812526,1905
0.038341768,3.999545014,7.92E-07,3.81E-07,0.00021096,-1.35E-07,-1.18E-07,-0.000156363,1906
0.0401769,3.99863348,-6.65E-07,-2.63E-07,0.00020239,-2.04E-06,-1.11E-06,0.799210647,1907
0.038029876,3.999684201,-2.05E-05,1.33E-06,0.000201732,-0.723973756,-0.337349424,0.039347323,1908
0.03806111,3.999826669,1.46E-05,-2.01E-05,0.000171223,0.711484255,-0.365621606,0.009843203,1909
0.037948531,3.998840671,-3.32E-06,6.63E-06,-2.03E-05,0.090832136,0.794280508,0.009160794,1910
0.036058548,3.998986365,-6.45E-07,3.82E-07,-1.91E-05,-5.14E-07,-9.30E-07,-0.7993711,1911
0.078322161,3.999878779,-0.053932335,0.069500309,0.794978766,0.205370562,0.770662457,0.058103791,1912
0.079147193,3.999355886,-0.020669352,-0.063137748,0.796787582,-0.781893414,-0.159331049,0.053946196,1913
0.023931478,4.000152058,-0.18797357,0.774471919,0.065100961,-3.21E-05,3.85E-05,-0.000124065,1914
0.026924449,3.998842446,0.559379739,0.562036923,0.10321379,-0.099853002,-0.319311998,0.725975105,1915
0.027976057,4.000455494,-0.796308819,-0.040350907,0.059574099,0.528558098,-0.585691091,-0.132506958,1916
0.025229167,4.000092952,-0.759482778,-0.24665133,0.039468141,-0.561176448,0.552484165,0.139809913,1917
0.022208311,3.999043713,0.392561024,0.694812272,0.051602959,0.156032983,0.366950746,-0.692832926,1918
0.025349542,4.000284508,-0.784002119,-0.124506276,0.094642923,-1.56E-05,-2.01E-05,-7.84E-05,1919
0.027036577,3.998963819,-0.096710709,-0.792241496,0.048525936,-0.133020418,0.320948887,0.719860782,1920
0.026525357,3.99942144,0.191100071,-0.776513494,0.001417746,0.712968593,-0.147094549,0.330741964,1921
0.026144477,4.000225418,0.594676841,0.534478707,-0.001525002,0.138216391,0.653756594,0.439792743,1922
0.022800316,3.999885496,-0.729058266,0.257355823,0.20395769,0.629185142,-0.097373079,-0.483920341,1923
0.023815209,3.999098189,-0.725913671,0.329795041,0.06274129,-0.415333932,0.184574599,-0.657746975,1924
0.02562095,4.000041618,0.376508854,0.704095906,0.042446622,-1.02E-05,4.86E-05,-0.000105856,1925
0.025149905,3.998993535,0.439063448,-0.662429646,0.086436729,-0.276516492,0.192916498,0.724546369,1926
0.02721971,3.999624721,0.798563506,0.039171609,-0.002006875,0.516832499,0.329964158,0.513494605,1927
0.025232393,3.998952275,0.162613878,-0.776278511,0.102307287,0.195591281,0.692786175,-0.347790844,1928
0.023593253,4.000098601,0.58111383,0.52329444,0.166659311,0.069898456,-0.69209561,-0.39493401,1929
0.024298392,3.999132392,0.738035136,0.307599636,0.017737811,0.375209384,0.193749636,-0.678928492,1930
0.025300113,4.000026346,3.42E-07,7.53E-07,-0.799796126,7.55E-08,-4.54E-08,-4.01E-06,1931
0.02610652,3.998432993,-1.54E-06,-4.62E-07,-0.799825767,-1.60E-06,-1.10E-06,0.79929206,1932
0.02445691,3.998509547,0.021135109,-0.038955151,-0.798613335,-0.785996121,0.145434498,0.008578546,1933
0.024676066,3.998957552,-0.051625937,-0.007139843,-0.797982534,0.493774585,0.628975101,-0.002484453,1934
0.02408794,3.999802936,0.048377384,0.036951506,-0.797455381,0.144174114,-0.786796547,-0.00034846,1935
0.024254454,3.998946571,2.22E-07,-3.52E-08,-0.799783479,4.05E-07,3.67E-07,-0.799327682,1936
0.050954931,3.999649789,1.55E-06,8.08E-07,0.400023749,-4.04E-07,1.08E-07,-0.00019729,1937
0.05445301,3.999304642,1.03E-06,1.71E-07,0.399906117,-7.55E-07,1.84E-07,0.799169661,1938
0.050813416,3.999425251,-0.004615911,0.064786643,0.394627798,0.121071562,0.788218591,0.055376125,1939
0.050806984,4.000301326,-0.036222952,-0.043352327,0.395870239,-0.749280521,-0.272144695,0.065224554,1940
0.050831886,3.999192296,0.050458672,-0.022975251,0.396052925,0.580263999,-0.549335172,0.027315791,1941
0.047569463,3.998957917,2.95E-07,5.88E-08,0.40000057,3.57E-06,2.29E-06,-0.799377582,1942
0.035045072,3.999579173,0.231286088,-0.325798801,0.017981755,1.95E-05,-1.41E-05,-0.000109509,1943
0.036799223,3.998545852,-0.022699681,0.399076003,0.013209231,0.086431002,-0.174460298,0.775078723,1944
0.035530162,3.999130736,-0.30348187,0.250810815,0.070283406,0.767305052,-0.08765475,-0.206721312,1945
0.035087716,3.998914736,-0.397975205,-0.032686839,-0.022406713,-0.31283149,-0.701359808,0.222122705,1946
0.034316299,3.999947615,-0.299266415,0.263298743,-0.03253593,-0.683614496,0.322926431,0.261347523,1947
0.033098967,3.998861316,-0.38204773,0.117622009,0.014005593,-0.210715112,0.094970194,-0.765255961,1948
0.034593457,3.999585935,-0.007778677,0.399781643,0.008831806,-1.09E-05,3.45E-05,-0.000159432,1949
0.037555655,3.998510111,-0.3990102,0.004019153,0.027478956,0.162509463,0.04665064,0.78109626,1950
0.034653852,3.999526798,0.084894877,-0.388347956,0.043537131,-0.789334755,0.113489124,-0.059084649,1951
0.034117291,3.999162217,0.201941292,-0.344283307,-0.024728856,0.271690566,-0.720689728,0.215094845,1952
0.034648118,3.999930375,0.160166511,-0.363624488,0.045230115,-0.73495752,0.261671153,-0.176832557,1953
0.032769045,3.998882963,0.153379551,-0.369232817,0.01178426,0.064386333,-0.217471729,-0.766598263,1954
0.035434682,3.999617278,-0.398985733,0.018856348,0.020873755,-1.57E-05,-7.50E-06,-9.50E-05,1955
0.037052854,3.998539472,0.318167806,-0.241495003,0.020412165,-0.185597608,0.074043131,0.774008926,1956
0.035643839,3.999780586,0.234962655,0.322247158,0.029534057,-0.78650664,0.116892037,-0.085832832,1957
0.035088633,3.999065351,-0.036373704,0.396238045,0.040276203,-0.336665828,-0.703480349,-0.176140537,1958
0.036247168,3.9996759,0.387612487,-0.07060639,0.068611556,-0.6574271,0.403255828,-0.211492344,1959
0.032291289,3.998841538,0.168013483,0.362983834,0.002110803,0.110061851,0.184061522,-0.770242851,1960
0.030505892,3.999903745,5.40E-07,4.83E-07,-0.399974745,6.31E-08,-9.64E-08,-4.85E-05,1961
0.03174088,3.998703303,4.15E-08,-9.10E-07,-0.399940667,-1.70E-06,-9.57E-07,0.799350795,1962
0.030110702,3.998549417,0.028598369,0.01343302,-0.398665727,-0.361729807,-0.712987945,0.001364842,1963
0.02986486,3.999304237,-0.023732841,0.031268056,-0.397977714,0.779834568,-0.175871913,0.01497716,1964
0.02987332,3.999615092,0.016959349,-0.037250798,-0.397778571,-0.717309997,0.353391508,0.010238499,1965
0.029051252,3.99864471,-7.01E-07,-8.28E-07,-0.399945311,3.63E-06,2.39E-06,-0.799351947,1966
0.052655232,3.999941293,-0.487480045,0.23145924,0.589890364,-2.88E-05,1.94E-05,-0.000124398,1967
0.058375212,3.999247484,-0.434189293,-0.221841527,0.633960101,0.326307673,0.049167695,0.728082686,1968
0.048777967,3.999162508,0.521308632,-0.108244904,0.596645462,0.193708037,-0.18997317,-0.751827102,1969
0.054745186,4.000528336,-0.483569545,-0.116696284,0.6258863,-1.43E-05,-1.67E-05,-8.73E-05,1970
0.05699398,3.999509768,0.493390265,0.118610873,0.618098118,-0.358864857,0.002002344,0.71429714,1971
0.05277861,4.000063588,0.575811723,0.138084808,0.537132882,0.619647363,-0.077867458,0.499276508,1972
0.047159255,3.999530275,-0.385314719,0.400701147,0.574584253,-0.066629175,0.268964838,-0.749722226,1973
0.052908533,4.000378273,0.517642722,-0.075239631,0.60474335,3.95E-05,-1.29E-05,-0.000131645,1974
0.059803486,3.999428518,0.227853316,0.429001005,0.635064344,-0.178225964,-0.239930598,0.741304561,1975
0.055279432,4.000125807,-0.172675915,-0.56383228,0.540187449,0.04542913,-0.701800451,0.381270033,1976
0.049842189,3.999788506,-0.473820484,0.269194088,0.585091306,0.528645229,0.597217819,0.054516599,1977
0.052304028,4.000082472,-0.359470474,-0.439457166,0.562742256,-0.658118168,0.314129696,0.327575977,1978
0.051648074,3.999232511,-0.505262893,-0.043551869,0.61822424,-0.236895297,0.118845169,-0.754042562,1979
0.007921301,4.00017838,0.466748564,0.364809601,-0.537177395,5.70E-06,8.01E-06,-4.24E-05,1980
0.007588351,3.998479533,0.375899541,0.488584243,-0.509698827,-0.064378715,-0.761876464,-0.233433415,1981
0.007543001,3.998916609,0.219116138,0.584041571,-0.500722484,0.659356872,-0.436290348,-0.118779077,1982
0.008630203,3.998693551,-0.572328156,0.139234125,-0.541170352,-0.664359033,0.401901259,0.190276051,1983
0.007895429,3.998933055,0.575221472,0.027694583,-0.55499769,0.205284384,0.08857112,-0.767500918,1984
0.008364597,4.000129322,-0.563315704,0.141361711,-0.54981657,-6.95E-07,2.77E-06,-6.01E-06,1985
0.007837714,3.998569115,0.257192781,0.533263591,-0.537777934,0.033576276,-0.155442228,0.783584902,1986
0.008427559,3.998516976,-0.537988986,0.28261815,-0.520132116,0.253429988,0.748040517,-0.123664823,1987
0.008089832,3.998580508,0.529489162,-0.151581841,-0.580080723,0.509322245,0.566691282,0.242076322,1988
0.007903576,3.998957726,-0.028487299,0.580122887,-0.549730166,-0.100392676,0.196827731,-0.768250664,1989
0.007661613,4.00021782,-0.220551468,-0.550492927,-0.536503667,-4.28E-06,-1.28E-05,-4.87E-05,1990
0.008061971,3.998434344,-0.475339013,-0.325574915,-0.554781658,0.033647761,0.132542615,0.787545616,1991
0.007677872,3.999137675,-0.224723732,-0.594089828,-0.486020817,0.005739825,0.769439913,-0.217934706,1992
0.007652043,3.998706137,0.363777752,0.487104107,-0.51966425,0.494233909,-0.609810242,-0.152384507,1993
0.00775079,3.99898464,0.061551673,0.618245949,-0.503711862,-0.059424218,-0.780713501,-0.16316767,1994
0.007829644,3.998925231,-0.569149532,-0.166963833,-0.536469796,-0.17930986,-0.125852447,-0.76879906,1995
0.025557279,4.000073539,-0.300908227,-0.739654816,0.040908486,1.31E-05,-4.81E-05,-0.000101259,1996
0.025105134,3.998955748,-0.396497673,0.688686442,0.087065571,0.265497985,-0.210457454,0.723881258,1997
0.023609681,4.000075297,-0.77750682,0.023658696,0.185096795,0.419631944,0.517917168,-0.442039536,1998
0.024576244,3.999343478,0.746319715,-0.279662774,0.065214622,0.211260783,-0.753346819,0.164497513,1999
0.02555122,3.999108586,0.166925186,-0.776577951,0.092253822,0.26343091,0.690129386,-0.305666362,2000
0.024267701,3.999162145,-0.721305318,-0.345005193,0.017576169,-0.363340326,-0.212202659,-0.679779486,2001
0.023888678,4.000162506,0.165983421,-0.779398683,0.065947951,3.22E-05,-3.97E-05,-0.000127346,2002
0.026873471,3.998869167,-0.546210682,-0.574648236,0.10413353,0.093629701,0.321729397,0.72572487,2003
0.028664837,3.999921353,0.798679038,0.018664553,0.030498671,-0.375524194,0.706078634,0.011765874,2004
0.024663031,3.998990406,-0.743604705,0.261330178,0.135559227,0.626385663,-0.060552651,-0.492990939,2005
0.027074796,4.000125588,0.796189319,-0.071091135,-0.017794333,0.640055745,-0.173239054,0.44698659,2006
0.02220502,3.999034733,-0.345455578,-0.719514514,0.050077092,-0.129489882,-0.37873873,-0.691981382,2007
0.025441218,4.000270862,0.793805788,0.009353064,0.094281301,1.68E-05,1.38E-05,-8.01E-05,2008
0.026963415,3.998966798,0.033802749,0.797464662,0.047662585,0.155504609,-0.313414653,0.718670164,2009
0.022877131,3.999136621,0.409912483,0.680586287,0.089542489,0.739625378,-0.300325812,0.04672724,2010
0.023495557,3.99914837,0.763178233,-0.22099026,0.089099632,0.209602996,-0.76369089,0.109823556,2011
0.023861171,3.999128575,0.723871118,-0.334428697,0.061657368,0.414846252,-0.18708491,-0.657270181,2012
0.039190171,3.999812291,1.64E-07,8.11E-07,0.000190286,-4.68E-07,-5.25E-07,0.39973445,2013
0.082659449,3.999930088,1.21E-07,1.64E-07,0.799918918,-1.34E-10,5.72E-07,0.399804164,2014
0.025318689,4.000138987,0.097225249,0.791180086,0.061273049,0.050622273,-0.174519892,0.356121511,2015
0.024439474,4.000122362,-0.424942896,0.670518366,0.095980373,0.145619027,-0.129845646,0.349081467,2016
0.027494869,4.000032306,0.710012022,-0.363027182,0.058615878,-0.18929542,0.028455093,0.351018295,2017
0.025735044,3.999546155,8.93E-07,-1.10E-06,-0.799918925,3.00E-07,4.94E-07,0.399895924,2018
